case_id,scenario,length,run,algorithm,build_time_ms,query_time_ms,total_time_ms,peak_memory_kib,build_peak_memory_kib,query_peak_memory_kib,query_extra_memory_kib,index_size_kib,lcs_length
random_uniform_n10000_c4,random_uniform,10000,15,Suffix Automaton,38.6449,11.6904,50.335300000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,15,Enhanced Suffix Array,823.1553,30.1647,853.32,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,16,Suffix Automaton,40.9227,11.911,52.8337,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,16,Enhanced Suffix Array,803.6903,30.5938,834.2841,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,17,Suffix Automaton,43.0283,12.394,55.4223,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,17,Enhanced Suffix Array,818.6065,30.0086,848.6151,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,18,Suffix Automaton,39.1439,10.7415,49.885400000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,18,Enhanced Suffix Array,809.4621,29.6416,839.1037,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,19,Suffix Automaton,40.5188,11.4585,51.9773,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,19,Enhanced Suffix Array,855.108,30.8109,885.9188999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,20,Suffix Automaton,42.9757,12.9774,55.953100000000006,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,20,Enhanced Suffix Array,872.5443,31.1374,903.6817,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,21,Suffix Automaton,41.1926,12.1395,53.3321,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,21,Enhanced Suffix Array,877.5245,33.0908,910.6152999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,22,Suffix Automaton,59.0535,13.2694,72.3229,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,22,Enhanced Suffix Array,884.2537,30.2415,914.4952,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,23,Suffix Automaton,41.2505,10.7972,52.047700000000006,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,23,Enhanced Suffix Array,854.5204,31.0813,885.6016999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,24,Suffix Automaton,44.022,12.6121,56.6341,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,24,Enhanced Suffix Array,840.222,26.9834,867.2053999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,25,Suffix Automaton,41.6906,11.6828,53.373400000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,25,Enhanced Suffix Array,830.5531,28.4736,859.0267,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,26,Suffix Automaton,40.336,11.0249,51.3609,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,26,Enhanced Suffix Array,828.8401,29.1845,858.0246,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,27,Suffix Automaton,48.1152,10.3242,58.4394,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,27,Enhanced Suffix Array,836.1573,26.9009,863.0581999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,28,Suffix Automaton,39.337,12.3421,51.679100000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,28,Enhanced Suffix Array,835.7927,27.7967,863.5894,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,29,Suffix Automaton,39.6539,10.887,50.5409,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,29,Enhanced Suffix Array,829.9519,29.7612,859.7131,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,30,Suffix Automaton,42.8364,10.9829,53.8193,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,30,Enhanced Suffix Array,848.338,32.636,880.9739999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,31,Suffix Automaton,87.0371,16.373,103.4101,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,31,Enhanced Suffix Array,821.9811,29.8583,851.8394,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,32,Suffix Automaton,42.3648,12.3053,54.670100000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,32,Enhanced Suffix Array,813.704,29.6225,843.3264999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,33,Suffix Automaton,39.0248,11.4027,50.427499999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,33,Enhanced Suffix Array,839.6657,28.1232,867.7889,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,34,Suffix Automaton,41.7163,12.7202,54.436499999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,34,Enhanced Suffix Array,823.4314,30.4395,853.8709,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,35,Suffix Automaton,39.7344,10.792,50.5264,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,35,Enhanced Suffix Array,808.26,31.5596,839.8196,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,36,Suffix Automaton,40.5502,11.7467,52.296899999999994,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,36,Enhanced Suffix Array,833.2443,29.1172,862.3615,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,37,Suffix Automaton,41.7063,12.3819,54.0882,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,37,Enhanced Suffix Array,817.1593,34.3743,851.5336,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,38,Suffix Automaton,42.5429,11.4772,54.0201,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,38,Enhanced Suffix Array,819.1726,30.0308,849.2034,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,39,Suffix Automaton,41.6468,15.8762,57.522999999999996,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,39,Enhanced Suffix Array,821.2842,29.4866,850.7708,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,40,Suffix Automaton,40.1923,11.4113,51.6036,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,40,Enhanced Suffix Array,827.6757,29.8088,857.4845,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,41,Suffix Automaton,40.2497,11.8372,52.0869,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,41,Enhanced Suffix Array,813.8113,29.5824,843.3937,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,42,Suffix Automaton,43.5428,11.8264,55.3692,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,42,Enhanced Suffix Array,931.4436,36.183,967.6265999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,43,Suffix Automaton,49.8922,14.1184,64.0106,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,43,Enhanced Suffix Array,1020.7598,32.3577,1053.1175,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,44,Suffix Automaton,45.5477,13.0333,58.581,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,44,Enhanced Suffix Array,845.3742,32.7433,878.1175,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,45,Suffix Automaton,42.9483,12.5753,55.5236,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,45,Enhanced Suffix Array,829.7588,29.5837,859.3425,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,46,Suffix Automaton,44.0974,11.654,55.751400000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,46,Enhanced Suffix Array,825.7045,29.775,855.4795,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,47,Suffix Automaton,48.1129,12.0651,60.178000000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,47,Enhanced Suffix Array,829.347,29.0407,858.3877,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,48,Suffix Automaton,43.5976,12.1802,55.7778,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,48,Enhanced Suffix Array,832.3605,29.4059,861.7664,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,49,Suffix Automaton,43.1233,11.3556,54.4789,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,49,Enhanced Suffix Array,822.0844,30.151,852.2353999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,50,Suffix Automaton,42.3847,11.211,53.5957,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,50,Enhanced Suffix Array,839.1017,29.9086,869.0103,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,51,Suffix Automaton,42.9145,11.6263,54.5408,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,51,Enhanced Suffix Array,844.0386,29.8048,873.8434,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,52,Suffix Automaton,44.6405,12.0709,56.711400000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,52,Enhanced Suffix Array,837.016,30.2281,867.2441,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,53,Suffix Automaton,43.887,11.8279,55.7149,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,53,Enhanced Suffix Array,827.3719,30.5514,857.9232999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,54,Suffix Automaton,42.8804,11.7543,54.6347,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,54,Enhanced Suffix Array,823.3077,30.7783,854.086,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,55,Suffix Automaton,43.8688,11.9875,55.856300000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,55,Enhanced Suffix Array,826.3241,29.3376,855.6617,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,56,Suffix Automaton,42.3603,11.8755,54.235800000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,56,Enhanced Suffix Array,821.7986,30.4987,852.2973,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,57,Suffix Automaton,42.4184,12.8313,55.2497,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,57,Enhanced Suffix Array,823.4518,29.3977,852.8495,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,58,Suffix Automaton,42.5795,12.2299,54.809400000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,58,Enhanced Suffix Array,813.1051,30.1123,843.2174,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,59,Suffix Automaton,43.5081,12.5585,56.0666,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,59,Enhanced Suffix Array,819.4805,29.3304,848.8109000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,60,Suffix Automaton,42.5319,11.2857,53.8176,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,60,Enhanced Suffix Array,831.6059,30.0759,861.6818000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,61,Suffix Automaton,45.6446,11.9248,57.569399999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,61,Enhanced Suffix Array,834.8565,30.3224,865.1789,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,62,Suffix Automaton,47.7469,12.9621,60.708999999999996,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,62,Enhanced Suffix Array,898.1348,32.4378,930.5726000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,63,Suffix Automaton,44.7156,12.5292,57.2448,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,63,Enhanced Suffix Array,855.1278,30.2904,885.4182,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,64,Suffix Automaton,44.5425,12.3104,56.8529,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,64,Enhanced Suffix Array,843.1557,30.0549,873.2106,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,65,Suffix Automaton,43.9369,11.9864,55.9233,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,65,Enhanced Suffix Array,832.9564,30.39,863.3464,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,66,Suffix Automaton,43.8466,12.047,55.893600000000006,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,66,Enhanced Suffix Array,849.3112,31.2166,880.5278,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,67,Suffix Automaton,44.6676,12.5416,57.2092,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,67,Enhanced Suffix Array,835.5322,30.2785,865.8107,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,68,Suffix Automaton,45.0286,12.8392,57.867799999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,68,Enhanced Suffix Array,885.5782,32.3975,917.9757000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,69,Suffix Automaton,44.312,13.6433,57.955299999999994,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,69,Enhanced Suffix Array,832.0239,29.8783,861.9022,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,70,Suffix Automaton,43.1991,12.1316,55.3307,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,70,Enhanced Suffix Array,844.8859,29.6336,874.5195,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,71,Suffix Automaton,43.9122,11.7784,55.690599999999996,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,71,Enhanced Suffix Array,837.015,29.7678,866.7828,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,72,Suffix Automaton,45.3498,12.146,57.4958,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,72,Enhanced Suffix Array,832.953,29.9284,862.8814,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,73,Suffix Automaton,44.6083,12.0566,56.6649,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,73,Enhanced Suffix Array,834.7271,30.0317,864.7588,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,74,Suffix Automaton,44.75,12.3532,57.1032,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,74,Enhanced Suffix Array,961.8489,55.143,1016.9919,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,75,Suffix Automaton,63.924,18.9859,82.9099,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,75,Enhanced Suffix Array,1115.0224,38.8504,1153.8728,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,76,Suffix Automaton,51.5074,14.2222,65.7296,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,76,Enhanced Suffix Array,878.9277,29.8552,908.7828999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,77,Suffix Automaton,43.6919,11.6533,55.3452,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,77,Enhanced Suffix Array,827.75,29.8931,857.6431,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,78,Suffix Automaton,44.1322,12.8768,57.009,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,78,Enhanced Suffix Array,844.3462,29.9792,874.3254,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,79,Suffix Automaton,44.5175,12.2452,56.762699999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,79,Enhanced Suffix Array,846.7304,30.9713,877.7017000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,80,Suffix Automaton,45.7759,12.7787,58.5546,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,80,Enhanced Suffix Array,845.0963,30.0175,875.1138000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,81,Suffix Automaton,44.4918,13.5608,58.0526,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,81,Enhanced Suffix Array,847.9366,29.9267,877.8633,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,82,Suffix Automaton,43.6742,12.4914,56.1656,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,82,Enhanced Suffix Array,846.8672,29.9142,876.7814000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,83,Suffix Automaton,44.9659,12.5074,57.473299999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,83,Enhanced Suffix Array,845.1477,30.4821,875.6297999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,84,Suffix Automaton,44.5636,12.6231,57.1867,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,84,Enhanced Suffix Array,853.1802,30.7039,883.8841,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,85,Suffix Automaton,45.8829,12.1764,58.0593,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,85,Enhanced Suffix Array,843.7358,30.7671,874.5029000000001,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,86,Suffix Automaton,44.0886,12.3947,56.4833,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,86,Enhanced Suffix Array,834.1634,30.8181,864.9815,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,87,Suffix Automaton,44.4512,12.5675,57.0187,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,87,Enhanced Suffix Array,851.6312,30.6001,882.2313,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,88,Suffix Automaton,44.052,12.1693,56.2213,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,88,Enhanced Suffix Array,845.5691,30.429,875.9981,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,89,Suffix Automaton,44.4941,12.2031,56.6972,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,89,Enhanced Suffix Array,849.5925,31.2391,880.8316,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,90,Suffix Automaton,46.0035,12.7,58.703500000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,90,Enhanced Suffix Array,842.3536,31.0151,873.3687,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,91,Suffix Automaton,45.1574,12.9797,58.137100000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,91,Enhanced Suffix Array,847.4091,31.0035,878.4126,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,92,Suffix Automaton,46.961,12.7058,59.666799999999995,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,92,Enhanced Suffix Array,854.0287,30.7397,884.7683999999999,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,93,Suffix Automaton,45.7062,12.1116,57.817800000000005,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,93,Enhanced Suffix Array,849.7285,30.3222,880.0507,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,94,Suffix Automaton,46.3517,12.0919,58.4436,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,94,Enhanced Suffix Array,854.1785,30.8305,885.009,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,95,Suffix Automaton,45.7064,12.374,58.080400000000004,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
random_uniform_n10000_c4,random_uniform,10000,95,Enhanced Suffix Array,849.4335,30.0168,879.4503,2805.603515625,2805.603515625,1052.1748046875,4.5048828125,879.181640625,5
random_uniform_n10000_c4,random_uniform,10000,96,Suffix Automaton,45.4346,12.4053,57.8399,3388.40625,3387.05859375,3388.40625,1.66796875,3370.921875,5
